NOMBDEP,NOMBPROV,NOMBDIST,ID,TXUBIGEO,TXREGION,TXPROVINCIA,TXDISTRITO
AYACUCHO,SUCRE,CHALCOS,1166,051103,AYACUCHO,SUCRE,CHALCOS
AYACUCHO,SUCRE,CHILCAYOC,1164,051110,AYACUCHO,SUCRE,CHILCAYOC
AYACUCHO,SUCRE,HUACAÑA,1155,051109,AYACUCHO,SUCRE,HUACAÑA
AYACUCHO,SUCRE,MORCOLLA,1802,051111,AYACUCHO,SUCRE,MORCOLLA
AYACUCHO,SUCRE,PAICO,1156,051105,AYACUCHO,SUCRE,PAICO
AYACUCHO,SUCRE,QUEROBAMBA,1163,051101,AYACUCHO,SUCRE,QUEROBAMBA
AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,1154,051107,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY
AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,1162,051104,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE
AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,1799,051106,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY
AYACUCHO,SUCRE,SORAS,1795,051108,AYACUCHO,SUCRE,SORAS
AYACUCHO,VICTOR FAJARDO,ALCAMENCA,1773,050702,AYACUCHO,VICTOR FAJARDO,ALCAMENCA
AYACUCHO,VICTOR FAJARDO,APONGO,1803,050703,AYACUCHO,VICTOR FAJARDO,APONGO
AYACUCHO,VICTOR FAJARDO,ASQUIPATA,1800,050715,AYACUCHO,VICTOR FAJARDO,ASQUIPATA
AYACUCHO,VICTOR FAJARDO,CANARIA,1161,050704,AYACUCHO,VICTOR FAJARDO,CANARIA
AYACUCHO,VICTOR FAJARDO,CAYARA,1809,050706,AYACUCHO,VICTOR FAJARDO,CAYARA
AYACUCHO,VICTOR FAJARDO,COLCA,1811,050707,AYACUCHO,VICTOR FAJARDO,COLCA
AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA,1772,050709,AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA
AYACUCHO,VICTOR FAJARDO,HUANCAPI,1813,050701,AYACUCHO,VICTOR FAJARDO,HUANCAPI
AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA,1810,050710,AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA
AYACUCHO,VICTOR FAJARDO,HUAYA,1168,050708,AYACUCHO,VICTOR FAJARDO,HUALLA
AYACUCHO,VICTOR FAJARDO,SARHUA,1764,050713,AYACUCHO,VICTOR FAJARDO,SARHUA
AYACUCHO,VICTOR FAJARDO,VILCANCHOS,1766,050714,AYACUCHO,VICTOR FAJARDO,VILCANCHOS
AYACUCHO,VILCAS HUAMAN,ACCOMARCA,1807,050903,AYACUCHO,VILCAS HUAMAN,ACCOMARCA
AYACUCHO,VILCAS HUAMAN,CARHUANCA,1158,050904,AYACUCHO,VILCAS HUAMAN,CARHUANCA
AYACUCHO,VILCAS HUAMAN,CONCEPCION,1821,050905,AYACUCHO,VILCAS HUAMAN,CONCEPCION
AYACUCHO,VILCAS HUAMAN,HUAMBALPA,1160,050906,AYACUCHO,VILCAS HUAMAN,HUAMBALPA
AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,1165,050908,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA
AYACUCHO,VILCAS HUAMAN,SAURAMA,1812,050907,AYACUCHO,VILCAS HUAMAN,SAURAMA
AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,1765,050901,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN
AYACUCHO,VILCAS HUAMAN,VISCHONGO,1822,050902,AYACUCHO,VILCAS HUAMAN,VISCHONGO
CAJAMARCA,CAJABAMBA,CACHACHI,1411,060202,CAJAMARCA,CAJABAMBA,CACHACHI
CAJAMARCA,CAJABAMBA,CAJABAMBA,351,060201,CAJAMARCA,CAJABAMBA,CAJABAMBA
CAJAMARCA,CAJABAMBA,CONDEBAMBA,524,060203,CAJAMARCA,CAJABAMBA,CONDEBAMBA
CAJAMARCA,CAJABAMBA,SITACOCHA,1378,060205,CAJAMARCA,CAJABAMBA,SITACOCHA
CAJAMARCA,CAJAMARCA,ASUNCION,1384,060102,CAJAMARCA,CAJAMARCA,ASUNCION
CAJAMARCA,CAJAMARCA,CAJAMARCA,1422,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA
CAJAMARCA,CAJAMARCA,CHETILLA,236,060104,CAJAMARCA,CAJAMARCA,CHETILLA
CAJAMARCA,CAJAMARCA,COSPAN,1376,060103,CAJAMARCA,CAJAMARCA,COSPAN
CAJAMARCA,CAJAMARCA,ENCAÑADA,1549,060105,CAJAMARCA,CAJAMARCA,ENCAÑADA
CAJAMARCA,CAJAMARCA,JESUS,1362,060106,CAJAMARCA,CAJAMARCA,JESUS
CAJAMARCA,CAJAMARCA,LLACANORA,1366,060108,CAJAMARCA,CAJAMARCA,LLACANORA
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,1352,060107,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA
CAJAMARCA,CAJAMARCA,MAGDALENA,1365,060109,CAJAMARCA,CAJAMARCA,MAGDALENA
CAJAMARCA,CAJAMARCA,MATARA,1387,060110,CAJAMARCA,CAJAMARCA,MATARA
CAJAMARCA,CAJAMARCA,NAMORA,1370,060111,CAJAMARCA,CAJAMARCA,NAMORA
CAJAMARCA,CAJAMARCA,SAN JUAN,1388,060112,CAJAMARCA,CAJAMARCA,SAN JUAN
CAJAMARCA,CELENDIN,CELENDIN,1644,060301,CAJAMARCA,CELENDIN,CELENDIN
CAJAMARCA,CELENDIN,CHUMUCH,1569,060303,CAJAMARCA,CELENDIN,CHUMUCH
CAJAMARCA,CELENDIN,CORTEGANA,401,060302,CAJAMARCA,CELENDIN,CORTEGANA
CAJAMARCA,CELENDIN,HUASMIN,317,060304,CAJAMARCA,CELENDIN,HUASMIN
CAJAMARCA,CELENDIN,JORGE CHAVEZ,244,060305,CAJAMARCA,CELENDIN,JORGE CHAVEZ
CAJAMARCA,CELENDIN,JOSE GALVEZ,1421,060306,CAJAMARCA,CELENDIN,JOSE GALVEZ
CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,1578,060312,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN
CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,1653,060307,CAJAMARCA,CELENDIN,MIGUEL IGLESIAS
CAJAMARCA,CELENDIN,OXAMARCA,1358,060308,CAJAMARCA,CELENDIN,OXAMARCA
CAJAMARCA,CELENDIN,SOROCHUCO,1427,060309,CAJAMARCA,CELENDIN,SOROCHUCO
CAJAMARCA,CELENDIN,SUCRE,1453,060310,CAJAMARCA,CELENDIN,SUCRE
CAJAMARCA,CELENDIN,UTCO,1544,060311,CAJAMARCA,CELENDIN,UTCO
CAJAMARCA,CHOTA,ANGUIA,1562,060602,CAJAMARCA,CHOTA,ANGUIA
CAJAMARCA,CHOTA,CHADIN,402,060605,CAJAMARCA,CHOTA,CHADIN
CAJAMARCA,CHOTA,CHALAMARCA,1668,060619,CAJAMARCA,CHOTA,CHALAMARCA
CAJAMARCA,CHOTA,CHIGUIRIP,403,060606,CAJAMARCA,CHOTA,CHIGUIRIP
CAJAMARCA,CHOTA,CHIMBAN,596,060607,CAJAMARCA,CHOTA,CHIMBAN
CAJAMARCA,CHOTA,CHOROPAMPA,1565,060618,CAJAMARCA,CHOTA,CHOROPAMPA
CAJAMARCA,CHOTA,CHOTA,1590,060601,CAJAMARCA,CHOTA,CHOTA
CAJAMARCA,CHOTA,COCHABAMBA,858,060603,CAJAMARCA,CHOTA,COCHABAMBA
CAJAMARCA,CHOTA,CONCHAN,1665,060604,CAJAMARCA,CHOTA,CONCHAN
CAJAMARCA,CHOTA,HUAMBOS,1625,060608,CAJAMARCA,CHOTA,HUAMBOS
CAJAMARCA,CHOTA,LAJAS,1571,060609,CAJAMARCA,CHOTA,LAJAS
CAJAMARCA,CHOTA,LLAMA,399,060610,CAJAMARCA,CHOTA,LLAMA
CAJAMARCA,CHOTA,MIRACOSTA,597,060611,CAJAMARCA,CHOTA,MIRACOSTA
CAJAMARCA,CHOTA,PACCHA,1568,060612,CAJAMARCA,CHOTA,PACCHA
CAJAMARCA,CHOTA,PION,1584,060613,CAJAMARCA,CHOTA,PION
CAJAMARCA,CHOTA,QUEROCOTO,319,060614,CAJAMARCA,CHOTA,QUEROCOTO
CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,342,060617,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS
CAJAMARCA,CHOTA,TACABAMBA,1624,060615,CAJAMARCA,CHOTA,TACABAMBA
CAJAMARCA,CHOTA,TOCMOCHE,340,060616,CAJAMARCA,CHOTA,TOCMOCHE
CAJAMARCA,CONTUMAZA,CHILETE,1360,060403,CAJAMARCA,CONTUMAZA,CHILETE
CAJAMARCA,CONTUMAZA,CONTUMAZA,1390,060401,CAJAMARCA,CONTUMAZA,CONTUMAZA
CAJAMARCA,CONTUMAZA,CUPISNIQUE,30,060406,CAJAMARCA,CONTUMAZA,CUPISNIQUE
CAJAMARCA,CONTUMAZA,GUZMANGO,1381,060404,CAJAMARCA,CONTUMAZA,GUZMANGO
CAJAMARCA,CONTUMAZA,SAN BENITO,28,060405,CAJAMARCA,CONTUMAZA,SAN BENITO
CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLEDO,1383,060409,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED
CAJAMARCA,CONTUMAZA,TANTARICA,1363,060407,CAJAMARCA,CONTUMAZA,TANTARICA
CAJAMARCA,CONTUMAZA,YONAN,1364,060408,CAJAMARCA,CONTUMAZA,YONAN
CAJAMARCA,CUTERVO,CALLAYUC,850,060502,CAJAMARCA,CUTERVO,CALLAYUC
CAJAMARCA,CUTERVO,CHOROS,1643,060504,CAJAMARCA,CUTERVO,CHOROS
CAJAMARCA,CUTERVO,CUJILLO,1587,060503,CAJAMARCA,CUTERVO,CUJILLO
CAJAMARCA,CUTERVO,CUTERVO,320,060501,CAJAMARCA,CUTERVO,CUTERVO
CAJAMARCA,CUTERVO,LA RAMADA,579,060505,CAJAMARCA,CUTERVO,LA RAMADA
CAJAMARCA,CUTERVO,PIMPINGOS,611,060506,CAJAMARCA,CUTERVO,PIMPINGOS
CAJAMARCA,CUTERVO,QUEROCOTILLO,398,060507,CAJAMARCA,CUTERVO,QUEROCOTILLO
CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,1608,060508,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO
CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,1616,060509,CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO
CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,598,060510,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA
CAJAMARCA,CUTERVO,SANTA CRUZ,849,060511,CAJAMARCA,CUTERVO,SANTA CRUZ
CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,576,060512,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA
CAJAMARCA,CUTERVO,SANTO TOMAS,606,060513,CAJAMARCA,CUTERVO,SANTO TOMAS
CAJAMARCA,CUTERVO,SOCOTA,599,060514,CAJAMARCA,CUTERVO,SOCOTA
CAJAMARCA,CUTERVO,TORIBIO CASANOVA,1634,060515,CAJAMARCA,CUTERVO,TORIBIO CASANOVA
CAJAMARCA,HUALGAYOC,BAMBAMARCA,1654,060701,CAJAMARCA,HUALGAYOC,BAMBAMARCA
CAJAMARCA,HUALGAYOC,CHUGUR,1577,060702,CAJAMARCA,HUALGAYOC,CHUGUR
CAJAMARCA,HUALGAYOC,HUALGAYOC,520,060703,CAJAMARCA,HUALGAYOC,HUALGAYOC
CAJAMARCA,JAEN,BELLAVISTA,530,060802,CAJAMARCA,JAEN,BELLAVISTA
CAJAMARCA,JAEN,CHONTALI,855,060804,CAJAMARCA,JAEN,CHONTALI
CAJAMARCA,JAEN,COLASAY,1594,060803,CAJAMARCA,JAEN,COLASAY
CAJAMARCA,JAEN,HUABAL,1605,060812,CAJAMARCA,JAEN,HUABAL
CAJAMARCA,JAEN,JAEN,1598,060801,CAJAMARCA,JAEN,JAEN
CAJAMARCA,JAEN,LAS PIRIAS,1601,060811,CAJAMARCA,JAEN,LAS PIRIAS
CAJAMARCA,JAEN,POMAHUACA,1593,060805,CAJAMARCA,JAEN,POMAHUACA
CAJAMARCA,JAEN,PUCARA,818,060806,CAJAMARCA,JAEN,PUCARA
CAJAMARCA,JAEN,SALLIQUE,856,060807,CAJAMARCA,JAEN,SALLIQUE
CAJAMARCA,JAEN,SAN FELIPE,1595,060808,CAJAMARCA,JAEN,SAN FELIPE
CAJAMARCA,JAEN,SAN JOSE DEL ALTO,531,060809,CAJAMARCA,JAEN,SAN JOSE DEL ALTO
CAJAMARCA,JAEN,SANTA ROSA,335,060810,CAJAMARCA,JAEN,SANTA ROSA
CAJAMARCA,SAN IGNACIO,CHIRINOS,1692,061102,CAJAMARCA,SAN IGNACIO,CHIRINOS
CAJAMARCA,SAN IGNACIO,HUARANGO,1697,061103,CAJAMARCA,SAN IGNACIO,HUARANGO
CAJAMARCA,SAN IGNACIO,LA COIPA,532,061105,CAJAMARCA,SAN IGNACIO,LA COIPA
CAJAMARCA,SAN IGNACIO,NAMBALLE,1695,061104,CAJAMARCA,SAN IGNACIO,NAMBALLE
CAJAMARCA,SAN IGNACIO,SAN IGNACIO,1694,061101,CAJAMARCA,SAN IGNACIO,SAN IGNACIO
CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,1696,061106,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES
CAJAMARCA,SAN IGNACIO,TABACONAS,1693,061107,CAJAMARCA,SAN IGNACIO,TABACONAS
CAJAMARCA,SAN MARCOS,CHANCAY,1410,061207,CAJAMARCA,SAN MARCOS,CHANCAY
CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,1442,061205,CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA
CAJAMARCA,SAN MARCOS,GREGORIO PITA,1367,061203,CAJAMARCA,SAN MARCOS,GREGORIO PITA
CAJAMARCA,SAN MARCOS,ICHOCAN,1377,061202,CAJAMARCA,SAN MARCOS,ICHOCAN
CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,1382,061204,CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ
CAJAMARCA,SAN MARCOS,JOSE SABOGAL,240,061206,CAJAMARCA,SAN MARCOS,JOSE SABOGAL
CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,1386,061201,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ
CAJAMARCA,SAN MIGUEL,BOLIVAR,1449,061013,CAJAMARCA,SAN MIGUEL,BOLIVAR
CAJAMARCA,SAN MIGUEL,CALQUIS,1542,061002,CAJAMARCA,SAN MIGUEL,CALQUIS
CAJAMARCA,SAN MIGUEL,CATILLUC,1556,061012,CAJAMARCA,SAN MIGUEL,CATILLUC
CAJAMARCA,SAN MIGUEL,EL PRADO,1354,061009,CAJAMARCA,SAN MIGUEL,EL PRADO
CAJAMARCA,SAN MIGUEL,LA FLORIDA,1545,061003,CAJAMARCA,SAN MIGUEL,LA FLORIDA
CAJAMARCA,SAN MIGUEL,LLAPA,1548,061004,CAJAMARCA,SAN MIGUEL,LLAPA
CAJAMARCA,SAN MIGUEL,NANCHOC,1425,061005,CAJAMARCA,SAN MIGUEL,NANCHOC
CAJAMARCA,SAN MIGUEL,NIEPOS,1539,061006,CAJAMARCA,SAN MIGUEL,NIEPOS
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,1350,061007,CAJAMARCA,SAN MIGUEL,SAN GREGORIO
CAJAMARCA,SAN MIGUEL,SAN MIGUEL,1452,061001,CAJAMARCA,SAN MIGUEL,SAN MIGUEL
CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,1535,061008,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN
CAJAMARCA,SAN MIGUEL,TONGOD,839,061011,CAJAMARCA,SAN MIGUEL,TONGOD
CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,1353,061010,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA
CAJAMARCA,SAN PABLO,SAN BERNARDINO,1371,061302,CAJAMARCA,SAN PABLO,SAN BERNARDINO
CAJAMARCA,SAN PABLO,SAN LUIS,1373,061303,CAJAMARCA,SAN PABLO,SAN LUIS
CAJAMARCA,SAN PABLO,SAN PABLO,1348,061301,CAJAMARCA,SAN PABLO,SAN PABLO
CAJAMARCA,SAN PABLO,TUMBADEN,1540,061304,CAJAMARCA,SAN PABLO,TUMBADEN
CAJAMARCA,SANTA CRUZ,ANDABAMBA,513,060910,CAJAMARCA,SANTA CRUZ,ANDABAMBA
CAJAMARCA,SANTA CRUZ,CATACHE,1579,060902,CAJAMARCA,SANTA CRUZ,CATACHE
CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,1664,060903,CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS
CAJAMARCA,SANTA CRUZ,LA ESPERANZA,1651,060904,CAJAMARCA,SANTA CRUZ,LA ESPERANZA
CAJAMARCA,SANTA CRUZ,NINABAMBA,515,060905,CAJAMARCA,SANTA CRUZ,NINABAMBA
CAJAMARCA,SANTA CRUZ,PULAN,518,060906,CAJAMARCA,SANTA CRUZ,PULAN
CAJAMARCA,SANTA CRUZ,SANTA CRUZ,1648,060901,CAJAMARCA,SANTA CRUZ,SANTA CRUZ
CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,519,060911,CAJAMARCA,SANTA CRUZ,SAUCEPAMPA
CAJAMARCA,SANTA CRUZ,SEXI,1663,060907,CAJAMARCA,SANTA CRUZ,SEXI
CAJAMARCA,SANTA CRUZ,UTICYACU,1650,060908,CAJAMARCA,SANTA CRUZ,UTICYACU
CAJAMARCA,SANTA CRUZ,YAUYUCAN,512,060909,CAJAMARCA,SANTA CRUZ,YAUYUCAN
CALLAO,CALLAO,BELLAVISTA,1234,240102,CALLAO,CALLAO,BELLAVISTA
CALLAO,CALLAO,CALLAO,1306,240101,CALLAO,CALLAO,CALLAO
CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,1299,240104,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO
CALLAO,CALLAO,LA PERLA,1128,240105,CALLAO,CALLAO,LA PERLA
CALLAO,CALLAO,LA PUNTA,561,240103,CALLAO,CALLAO,LA PUNTA
CALLAO,CALLAO,MI PERU,1845,,,,
CALLAO,CALLAO,VENTANILLA,1312,240106,CALLAO,CALLAO,VENTANILLA
CUSCO,ACOMAYO,ACOMAYO,973,070201,CUSCO,ACOMAYO,ACOMAYO
CUSCO,ACOMAYO,ACOPIA,911,070202,CUSCO,ACOMAYO,ACOPIA
CUSCO,ACOMAYO,ACOS,968,070203,CUSCO,ACOMAYO,ACOS
CUSCO,ACOMAYO,MOSOC LLACTA,377,070207,CUSCO,ACOMAYO,MOSOC LLACTA
CUSCO,ACOMAYO,POMACANCHI,933,070204,CUSCO,ACOMAYO,POMACANCHI
CUSCO,ACOMAYO,RONDOCAN,953,070205,CUSCO,ACOMAYO,RONDOCAN
CUSCO,ACOMAYO,SANGARARA,959,070206,CUSCO,ACOMAYO,SANGARARA
CUSCO,ANTA,ANCAHUASI,1178,070309,CUSCO,ANTA,ANCAHUASI
CUSCO,ANTA,ANTA,1177,070301,CUSCO,ANTA,ANTA
CUSCO,ANTA,CACHIMAYO,1134,070308,CUSCO,ANTA,CACHIMAYO
CUSCO,ANTA,CHINCHAYPUJIO,1131,070302,CUSCO,ANTA,CHINCHAYPUJIO
CUSCO,ANTA,HUAROCONDO,1142,070303,CUSCO,ANTA,HUAROCONDO
CUSCO,ANTA,LIMATAMBO,1139,070304,CUSCO,ANTA,LIMATAMBO
CUSCO,ANTA,MOLLEPATA,1138,070305,CUSCO,ANTA,MOLLEPATA
CUSCO,ANTA,PUCYURA,1132,070306,CUSCO,ANTA,PUCYURA
CUSCO,ANTA,ZURITE,1172,070307,CUSCO,ANTA,ZURITE
CUSCO,CALCA,CALCA,393,070401,CUSCO,CALCA,CALCA
CUSCO,CALCA,COYA,1184,070402,CUSCO,CALCA,COYA
CUSCO,CALCA,LAMAY,1144,070403,CUSCO,CALCA,LAMAY
CUSCO,CALCA,LARES,358,070404,CUSCO,CALCA,LARES
CUSCO,CALCA,PISAC,1140,070405,CUSCO,CALCA,PISAC
CUSCO,CALCA,SAN SALVADOR,1135,070406,CUSCO,CALCA,SAN SALVADOR
CUSCO,CALCA,TARAY,1171,070407,CUSCO,CALCA,TARAY
CUSCO,CALCA,YANATILE,1029,070408,CUSCO,CALCA,YANATILE
CUSCO,CANAS,CHECCA,888,070502,CUSCO,CANAS,CHECCA
CUSCO,CANAS,KUNTURKANKI,887,070503,CUSCO,CANAS,KUNTURKANKI
CUSCO,CANAS,LANGUI,896,070504,CUSCO,CANAS,LANGUI
CUSCO,CANAS,LAYO,873,070505,CUSCO,CANAS,LAYO
CUSCO,CANAS,PAMPAMARCA,932,070506,CUSCO,CANAS,PAMPAMARCA
CUSCO,CANAS,QUEHUE,875,070507,CUSCO,CANAS,QUEHUE
CUSCO,CANAS,TUPAC AMARU,369,070508,CUSCO,CANAS,TUPAC AMARU
CUSCO,CANAS,YANAOCA,925,070501,CUSCO,CANAS,YANAOCA
CUSCO,CANCHIS,CHECACUPE,969,070603,CUSCO,CANCHIS,CHECACUPE
CUSCO,CANCHIS,COMBAPATA,901,070602,CUSCO,CANCHIS,COMBAPATA
CUSCO,CANCHIS,MARANGANI,877,070604,CUSCO,CANCHIS,MARANGANI
CUSCO,CANCHIS,PITUMARCA,948,070605,CUSCO,CANCHIS,PITUMARCA
CUSCO,CANCHIS,SAN PABLO,375,070606,CUSCO,CANCHIS,SAN PABLO
CUSCO,CANCHIS,SAN PEDRO,463,070607,CUSCO,CANCHIS,SAN PEDRO
CUSCO,CANCHIS,SICUANI,928,070601,CUSCO,CANCHIS,SICUANI
CUSCO,CANCHIS,TINTA,468,070608,CUSCO,CANCHIS,TINTA
CUSCO,CHUMBIVILCAS,CAPACMARCA,935,070702,CUSCO,CHUMBIVILCAS,CAPACMARCA
CUSCO,CHUMBIVILCAS,CHAMACA,930,070704,CUSCO,CHUMBIVILCAS,CHAMACA
CUSCO,CHUMBIVILCAS,COLQUEMARCA,367,070703,CUSCO,CHUMBIVILCAS,COLQUEMARCA
CUSCO,CHUMBIVILCAS,LIVITACA,464,070705,CUSCO,CHUMBIVILCAS,LIVITACA
CUSCO,CHUMBIVILCAS,LLUSCO,361,070706,CUSCO,CHUMBIVILCAS,LLUSCO
CUSCO,CHUMBIVILCAS,QUIÑOTA,882,070707,CUSCO,CHUMBIVILCAS,QUIÑOTA
CUSCO,CHUMBIVILCAS,SANTO TOMAS,892,070701,CUSCO,CHUMBIVILCAS,SANTO TOMAS
CUSCO,CHUMBIVILCAS,VELILLE,889,070708,CUSCO,CHUMBIVILCAS,VELILLE
CUSCO,CUSCO,CCORCA,996,070102,CUSCO,CUSCO,CCORCA
CUSCO,CUSCO,CUSCO,1094,070101,CUSCO,CUSCO,CUSCO
CUSCO,CUSCO,POROY,1092,070103,CUSCO,CUSCO,POROY
CUSCO,CUSCO,SAN JERONIMO,1061,070104,CUSCO,CUSCO,SAN JERONIMO
CUSCO,CUSCO,SAN SEBASTIAN,1024,070105,CUSCO,CUSCO,SAN SEBASTIAN
CUSCO,CUSCO,SANTIAGO,543,070106,CUSCO,CUSCO,SANTIAGO
CUSCO,CUSCO,SAYLLA,1042,070107,CUSCO,CUSCO,SAYLLA
CUSCO,CUSCO,WANCHAQ,546,070108,CUSCO,CUSCO,WANCHAQ
CUSCO,ESPINAR,ALTO PICHIGUA,225,070808,CUSCO,ESPINAR,ALTO PICHIGUA
CUSCO,ESPINAR,CONDOROMA,810,070802,CUSCO,ESPINAR,CONDOROMA
CUSCO,ESPINAR,COPORAQUE,918,070803,CUSCO,ESPINAR,COPORAQUE
CUSCO,ESPINAR,ESPINAR,219,070801,CUSCO,ESPINAR,ESPINAR
CUSCO,ESPINAR,OCORURO,364,070804,CUSCO,ESPINAR,OCORURO
CUSCO,ESPINAR,PALLPATA,217,070805,CUSCO,ESPINAR,PALLPATA
CUSCO,ESPINAR,PICHIGUA,227,070806,CUSCO,ESPINAR,PICHIGUA
CUSCO,ESPINAR,SUYCKUTAMBO,292,070807,CUSCO,ESPINAR,SUYCKUTAMBO
CUSCO,LA CONVENCION,ECHARATE,473,070902,CUSCO,LA CONVENCION,ECHARATE
CUSCO,LA CONVENCION,HUAYOPATA,1112,070903,CUSCO,LA CONVENCION,HUAYOPATA
CUSCO,LA CONVENCION,INKAWASI,1849,,,,
CUSCO,LA CONVENCION,KIMBIRI,492,070909,CUSCO,LA CONVENCION,KIMBIRI
CUSCO,LA CONVENCION,MARANURA,1016,070904,CUSCO,LA CONVENCION,MARANURA
CUSCO,LA CONVENCION,OCOBAMBA,1003,070905,CUSCO,LA CONVENCION,OCOBAMBA
CUSCO,LA CONVENCION,PICHARI,493,070910,CUSCO,LA CONVENCION,PICHARI
CUSCO,LA CONVENCION,QUELLOUNO,1217,070908,CUSCO,LA CONVENCION,QUELLOUNO
CUSCO,LA CONVENCION,SANTA ANA,427,070901,CUSCO,LA CONVENCION,SANTA ANA
CUSCO,LA CONVENCION,SANTA TERESA,1106,070906,CUSCO,LA CONVENCION,SANTA TERESA
CUSCO,LA CONVENCION,VILCABAMBA,753,070907,CUSCO,LA CONVENCION,VILCABAMBA
CUSCO,LA CONVENCION,VILLA VIRGEN,1852,,,,
CUSCO,PARURO,ACCHA,963,071002,CUSCO,PARURO,ACCHA
CUSCO,PARURO,CCAPI,983,071003,CUSCO,PARURO,CCAPI
CUSCO,PARURO,COLCHA,978,071004,CUSCO,PARURO,COLCHA
CUSCO,PARURO,HUANOQUITE,438,071005,CUSCO,PARURO,HUANOQUITE
CUSCO,PARURO,OMACHA,902,071006,CUSCO,PARURO,OMACHA
CUSCO,PARURO,PACCARITAMBO,955,071008,CUSCO,PARURO,PACCARITAMBO
CUSCO,PARURO,PARURO,434,071001,CUSCO,PARURO,PARURO
CUSCO,PARURO,PILLPINTO,961,071009,CUSCO,PARURO,PILLPINTO
CUSCO,PARURO,YAURISQUE,443,071007,CUSCO,PARURO,YAURISQUE
CUSCO,PAUCARTAMBO,CAICAY,1096,071102,CUSCO,PAUCARTAMBO,CAICAY
CUSCO,PAUCARTAMBO,CHALLABAMBA,1199,071104,CUSCO,PAUCARTAMBO,CHALLABAMBA
CUSCO,PAUCARTAMBO,COLQUEPATA,1147,071103,CUSCO,PAUCARTAMBO,COLQUEPATA
CUSCO,PAUCARTAMBO,HUANCARANI,1097,071106,CUSCO,PAUCARTAMBO,HUANCARANI
CUSCO,PAUCARTAMBO,KOSÑIPATA,1204,071105,CUSCO,PAUCARTAMBO,KOSÑIPATA
CUSCO,PAUCARTAMBO,PAUCARTAMBO,1192,071101,CUSCO,PAUCARTAMBO,PAUCARTAMBO
CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,261,071202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS
CUSCO,QUISPICANCHI,CAMANTI,1196,071203,CUSCO,QUISPICANCHI,CAMANTI
CUSCO,QUISPICANCHI,CCARHUAYO,1062,071204,CUSCO,QUISPICANCHI,CCARHUAYO
CUSCO,QUISPICANCHI,CCATCA,1098,071205,CUSCO,QUISPICANCHI,CCATCA
